Links ,Claims,Date,Source,Year,Frequented Topics,Overarching Themes
https://www.indiatoday.in//fact-check/video/fact-check-video-this-is-not-an-ex-bsp-mp-pleading-before-up-police-1777376-2021-03-09," After spending 20 years in prison for a crime they never committed, 122 Muslim men were acquitted by a court in Gujarat",7-Mar-21,India Today,2021,Muslim,Anti-Muslim
https://www.indiatoday.in//fact-check/story/fact-check-justice-delayed-but-these-men-didn-t-spend-20-years-in-prison-1776676-2021-03-07," The man crying at the feet of police is a former BSP MP and wanted gangster in Uttar Pradesh, who surrendered fearing an encounter",7-Mar-21,India Today,2021,,
https://www.indiatoday.in//fact-check/story/fact-check-bsp-mp-not-pleading-before-up-police-1776545-2021-03-07, The image shows a woman holding “No Vote To BJP” placard in the run-up to assembly elections in West Bengal,7-Mar-21,India Today,2021,BJP,Politicians 
https://www.boomlive.in/fact-check/congress-shares-photos-from-taiwan-tea-garden-as-assam-12233,Graphic claims BBC reported Kolkatas Brigade rally as worlds largest peaceful political gathering,6-Mar-21,Boom Live ,2021,,
https://www.indiatoday.in//fact-check/story/journalists-protest-against-trinamool-passed-off-as-anti-bjp-rally-in-kolkata-1776447-2021-03-07," Trinamool, BJP and CPI(M) supporters are using a picture of Sourav Ganguly with respective party symbols, claiming that he is endorsing them",6-Mar-21,India Today,2021,BJP,Politicians 
https://thelogicalindian.com//fact-check/west-bengal-27232,"Social media users are sharing a digitally morphed image of Prime Minister Narendra Modi cycling with BJYM leader Pamela Goswami, who was arrested for having cocaine",6-Mar-21,Logical Indian,2021,Narendra Modi,Politicians 
https://thelogicalindian.com//fact-check/west-bengal-assembly-elections-27230,Twitteratis are sharing an old video alleging BJP workers are giving money to those attending their rally,6-Mar-21,Logical Indian,2021,BJP,Politicians 
https://thelogicalindian.com//fact-check/shiv-kumar-arrest-27229,Netizens are sharing posts claiming Labour Activist Shiv Kumar had no bandage on his leg while coming out of jail and he is pretending to have a leg injury to gain public attention,6-Mar-21,Logical Indian,2021,,
https://www.boomlive.in/fact-check/former-president-pratibha-patil-praises-prime-minister-narendra-modi-fact-check-fake-news-12228,Clip shows small iron nails in capsules put by Muslims in India,5-Mar-21,Boom Live ,2021,Muslim,Anti-Muslim
https://www.boomlive.in/fact-check/narendra-modi-pamela-goswami-riding-bicycle-edited-photo-bjp-viral-image-12226,Various fact checks on Muslims lacing food with saliva,5-Mar-21,Boom Live ,2021,Muslim,Anti-Muslim
https://www.boomlive.in/fact-check/fake-news-old-video-yogi-adityanath-west-bengal-rally-bjp-workers-bribing-people-to-attend-factcheck-12225,Video shows constable Salim caught stealing from a mall in Lucknow,5-Mar-21,Boom Live ,2021,,
https://thelogicalindian.com//fact-check/delhis-municipal-corporation-by-election-27220,INC Chhattisgarh along with many social media users claimed that the AAP candidate who contested and lost against the Congress candidate in Delhi's Municipal Corporation by-election also forfeited his security deposit,5-Mar-21,Logical Indian,2021,,
https://www.boomlive.in/fact-check/chhattisgarh-congress-falsely-claims-aap-lost-deposit-in-1-mcd-seat-12221,Muslim refugee from Algeria spits in pizza  while preparing it at a restaurant in London,4-Mar-21,Boom Live ,2021,Muslim,Anti-Muslim
https://www.boomlive.in/fact-check/fake-news-fact-check-sushil-modi-congress-education-ministers-muslims-kl-shrimali-12218,Image shows Narendra Modis statue has been installed at Narendra Modi Chowk which is usually done after a persons death,4-Mar-21,Boom Live ,2021,Narendra Modi,Politicians 
https://www.boomlive.in/fact-check/fake-news-girl-missing-clip-mangalore-mumbai-beggars-child-found-factcheck-12217,"Ira Khan, Aamir Khans daughter, has eloped with a Hindu servant.",4-Mar-21,Boom Live ,2021,,
https://www.boomlive.in/fact-check/fake-news-fact-check-christian-cross-edlapadu-andhra-pradesh-narasimha-guntur-12216,The game is on. Nobody has the greed of egg and rice here. Lal Salaam.,4-Mar-21,Boom Live ,2021,,
https://www.indiatoday.in//fact-check/story/left-trinamool-bjp-supporters-share-sourav-ganguly-morphed-picture-endorsing-them-1776431-2021-03-06," As per “Assam Bachao”, a Facebook campaign page of Assam Congress, these are pictures of tea plantations in Assam",4-Mar-21,India Today,2021,,
https://www.indiatoday.in//fact-check/story/fact-check-these-tea-garden-images-shared-by-congress-are-not-from-assam-1775764-2021-03-04, Image shows Congress workers in Puducherry thrashing a Congress MLA who recently joined the BJP,4-Mar-21,India Today,2021,BJP,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-no-puducherry-congress-mlas-were-not-attacked-for-joining-the-bjp-1775743-2021-03-04," Some beggars in Mangalore, Karnataka found a sobbing little girl and are still waiting for her family members to reunite with her",4-Mar-21,India Today,2021,,
https://www.indiatoday.in//fact-check/story/fact-check-don-t-fall-for-this-missing-girl-video-she-has-been-reunited-with-her-family-1775723-2021-03-04, Image shows BJP youth wing leader Pamela Goswami riding a bicycle along with PM Narendra Modi,4-Mar-21,India Today,2021,Narendra Modi,Politicians 
https://thelogicalindian.com//fact-check/rashtriya-swam-seva-sangh-27210,Social media users are sharing an image showing RSS members saluting Queen Elizabeth with the hashtag #हम_संघी_है,4-Mar-21,Logical Indian,2021,,
https://thelogicalindian.com//fact-check/muslim-thrashes-hindu-27208,A video of a mentally-ill man beating another person from Sri Lanka is being shared online with a claim of a Muslim man thrashing a Hindu in India,4-Mar-21,Logical Indian,2021,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/ram-nath-kovind-red-carpet-27207,A screenshot of an NDTV video has gone viral claiming that President Ram Nath Kovind was not allowed to use the red carpet on the inauguration day of Narendra Modi stadium,4-Mar-21,Logical Indian,2021,Narendra Modi,Politicians 
https://www.boomlive.in/fact-check/misleading-screengrab-claims-amit-shah-disrespected-president-kovind-12203,The Andhra Pradesh and Telangana State governments are declaring holidays in schools from March 1.,3-Mar-21,Boom Live ,2021,,
https://www.boomlive.in/fast-check/west-bengal-assembly-poll-2021-fact-check-did-bbc-report-left-rally-in-kolkatas-brigade-as-worlds-largest-peaceful-political-gathering-12202,Video shows police beating people who violate COVID19 curfew restrictions after recent lockdown rules in Maharashtra,3-Mar-21,Boom Live ,2021,Covid-19,Covid 19
https://www.boomlive.in/fact-check/fake-news-esoral-20-tablet-capsule-iron-nails-viral-clip-india-pakistan-bangladesh-pharmaceutical-factcheck-12201,Video shows a fight breaking out in a Canadian Gurudwara in connection with farmers protest.,3-Mar-21,Boom Live ,2021,Farmers Protest,Protests
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-image-of-pm-modi-riding-bicycle-along-with-pamela-goswami-is-morphed-1775605-2021-03-04, Comedian Shyam Rangeela has tweeted that the maximum number of Nobel Laureates comes from Bengal whereas the highest number of bank robbers hails from Gujarat,3-Mar-21,India Today,2021,,
https://thelogicalindian.com//fact-check/teen-kidnapping-27184,Sudarshan News and other social media users are sharing a video of a teen with a claim that a Muslim man abducted her,3-Mar-21,Logical Indian,2021,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/andhra-pradesh-27181,"In an attempt to stir communal tension, a false claim saying Christian Mafias have encroached on a Hindu shrine in Andhra Pradesh is being spread",3-Mar-21,Logical Indian,2021,,
https://www.boomlive.in/fact-check/man-spitting-in-naan-muslims-food-jihad-viral-videos-fact-check-fake-news-12197,UP Election dates have been announced from April to May,2-Mar-21,Boom Live ,2021,,
https://www.boomlive.in/fact-check/fake-news-fact-check-lucknow-constable-adesh-kumar-salim-muslim-hindu-shoplifting-stealing-mall-clothes-police-communal-12190,A Muslim man adulterates cow milk by mixing it with water,2-Mar-21,Boom Live ,2021,Muslim,Anti-Muslim
https://www.boomlive.in/fact-check/man-spits-in-pizza-viral-video-muslim-islamophobia-fact-check-fake-news-12188,UP police to start a month-long mask checking drive,2-Mar-21,Boom Live ,2021,,
https://www.boomlive.in/fact-check/edited-image-of-pakistan-station-chowk-viral-image-narendra-modi-chowk-darbhanga-bihar-12187,Manoj Tiwari said if the Modi govt wasn’t ruling petrol would cost Rs 200 today,2-Mar-21,Boom Live ,2021,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-not-so-funny-imposter-mimics-shyam-rangeelas-twitter-account-to-criticise-modi-govt-1775238-2021-03-03," According to BBC, the Left Front-Congress gathering at Kolkata’s Brigade Parade Ground on February 28 was the “world’s largest peaceful political gathering”",2-Mar-21,India Today,2021,,
https://thelogicalindian.com//fact-check/uttar-pradesh-27169,A video of Uttar Pradesh police personnel is viral on social media claiming that the man in the video is a Muslim,2-Mar-21,Logical Indian,2021,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/petrol-price-27165,"BJP Spokesperson of Tamil Nadu, GS Suryah, shared a list showing petrol prices in various states",2-Mar-21,Logical Indian,2021,BJP,Politicians 
https://thelogicalindian.com//fact-check/essential-commodities-27164,"As the prices of food commodities have increased under the current NDA government, many right-wing ideologues are posting fake data to claim that in 2014 the prices of essential commodities were more than in 2021",2-Mar-21,Logical Indian,2021,Narendra Modi,Politicians 
https://www.boomlive.in/fact-check/fake-news-fact-check-ira-khan-aamir-khan-nupur-shikhare-instagram-bollywood-12175,"Video shows under construction flyover collapsing in Balanagar, Hyderabad",1-Mar-21,Boom Live ,2021,,
https://thelogicalindian.com//fact-check/coronavirus-vaccine-27158,Social media users falsely claim that Supreme Court judges will be allowed to choose between Covaxin or Covishield for their coronavirus vaccine shot,1-Mar-21,Logical Indian,2021,Covid-19 Vaccine ,Covid 19
https://thelogicalindian.com//fact-check/old-images-from-2019-shared-as-left-front-rally-picture-from-brigade-ground-kolkata-27155,An old image from 2019 is making rounds on social media to show that thousands of Left party workers and supporters attended the Left Front Rally on February 28 which was held in Brigade Parade ground in Kolkata,1-Mar-21,Logical Indian,2021,,
https://thelogicalindian.com//fact-check/coronavirus-lockdown-27154,A video of police thrashing common people has gone viral with a caption hinting it to be of recent Amravati lockdown,1-Mar-21,Logical Indian,2021,,
https://www.boomlive.in/fact-check/west-bengal-election-bjp-left-front-rally-trinmool-congress-fake-news-fact-check-12168,Motera stadium to be renamed Narendra Modi stadium today,28-Feb-21,Boom Live ,2021,Narendra Modi,Politicians 
https://www.boomlive.in/fact-check/andhra-pradesh-telangana-state-school-college-holidays-covid-19-fake-orders-12167,Picture shows Greta Thunberg enjoying lunch in a train while poor children are sitting outside staring at her,28-Feb-21,Boom Live ,2021,,
https://www.boomlive.in/fact-check/amravati-police-thrashing-covid-curfew-violators-beating-people-viral-video-lockdown-coronavirus-12162,"Photo shows a man holding a placard which says that Modi is taking Rs 16 for petrol and diesel, while Gehlot is taking Rs 40, but they consider Modi as their enemy and Gehlot as a friend.",28-Feb-21,Boom Live ,2021,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-bbc-has-not-called-left-rally-in-kolkata-the-world-s-largest-political-gathering-1774746-2021-03-02, This image of a sea of people is from Sunday’s joint rally of Left Front and Congress in Kolkata’s Brigade Parade Ground,28-Feb-21,India Today,2021,,
https://www.boomlive.in/fact-check/gurudwara-fight-canada-farmers-protest-justin-trudeau-farm-bills-12158,"Maharashtra under lockdown from March 1, 2021 for 15 days",27-Feb-21,Boom Live ,2021,,
https://www.boomlive.in/fact-check/2019-lok-sabha-poll-dates-viral-as-uttar-pradesh-election-dates-12156,Kerala welcomes UP CM Yogi Adityanath by making a human formation of the partys symbol.,27-Feb-21,Boom Live ,2021,Yogi Adityanath,Politicians 
https://www.boomlive.in/fast-check/hyderabad-milk-adulteration-incident-revived-with-communal-claims-12155,Disha Ravi hires Akhil Sibal - that’s between 5 to 7 lakhs per appearance.,27-Feb-21,Boom Live ,2021,,
https://www.indiatoday.in//fact-check/story/fact-check-two-year-old-left-front-rally-in-kolkata-shared-as-feb-28-gathering-1774042-2021-02-28," To make the internet safer, all social media accounts of users need to be verified with a government ID within three months",27-Feb-21,India Today,2021,,
https://www.indiatoday.in//fact-check/story/not-mandatory-for-users-to-verify-their-social-media-accounts-within-3-months-1773816-2021-02-27, A vintage bicycle with unique spring wheels and a rifle attached to it was used in police stations in India in the British era,27-Feb-21,India Today,2021,,
https://thelogicalindian.com//fact-check/kerala-muslims-27121,News of two teachers sent on leave for two days for writing 'Om' on Mathematics pamphlet is circulating on social media with a fake claim,27-Feb-21,Logical Indian,2021,,
https://thelogicalindian.com//fact-check/narendra-modi-stadium-27120,Netizens share a video in which people are saying that they are not being allowed to enter inside Narendra Modi stadium with the Indian national flag during India's test cricket match with England,27-Feb-21,Logical Indian,2021,Narendra Modi,Politicians 
https://thelogicalindian.com//fact-check/edited-image-of-petrol-bill-asking-not-to-vote-for-pm-modi-goes-viral-27119,"An edited image of a petrol bill from Vikhroli, Mumbai, is making rounds on social media",27-Feb-21,Logical Indian,2021,,
https://www.boomlive.in/fact-check/uttar-pradesh-police-to-start-month-long-mask-checking-drive-corona-virus-lockdown-fake-news-fact-check-12141,"If farmers are rioting in Delhi, are BJP workers preaching peace in West Bengal",26-Feb-21,Boom Live ,2021,Farmers,Protests
https://www.indiatoday.in//fact-check/story/know-real-story-vintage-spring-wheel-bicycle-british-world-war-1773714-2021-02-27," Video shows angry cricket fans after the Indian national flag was banned inside the newly inaugurated Narendra Modi Stadium at Motera in Ahmedabad, Gujarat",26-Feb-21,India Today,2021,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/no-the-indian-national-flag-is-not-banned-inside-gujarat-narendra-modi-stadium-1773592-2021-02-26, A viral image of a petrol bill of Sai Balaji Petroleum in Mumbai’s Vikhroli area states that if you want to reduce the petrol price don’t vote for PM Modi again,26-Feb-21,India Today,2021,Narendra Modi,Politicians 
